scaffold,start,end,mid,sites,pi_Egglayer,pi_Brooder,dxy_Egglayer_Brooder,Fst_Egglayer_Brooder
Contig76820,9841,12840,11218,2217,0.009,0.0019,0.012,0.407
Contig76820,9871,12870,11255,2216,0.009,0.0019,0.0121,0.4043
Contig76820,9901,12900,11286,2203,0.0089,0.0018,0.0118,0.4066
Contig76820,9931,12930,11324,2201,0.0089,0.0018,0.0118,0.4085
Contig76820,9961,12960,11361,2207,0.0089,0.0018,0.0118,0.4054
Contig76820,9991,12990,11402,2207,0.0088,0.0017,0.0114,0.3982
Contig76820,10021,13020,11442,2208,0.0087,0.0017,0.0114,0.4004
Contig76820,10051,13050,11468,2187,0.0084,0.0018,0.011,0.3969
Contig76820,10081,13080,11487,2157,0.0082,0.0017,0.0109,0.4049
Contig76820,10111,13110,11507,2127,0.0084,0.0018,0.0112,0.4004
Contig76820,10141,13140,11525,2099,0.0084,0.0018,0.0113,0.4037
Contig76820,10171,13170,11545,2069,0.0085,0.0018,0.0114,0.4051
Contig76820,10201,13200,11563,2042,0.0083,0.0015,0.0112,0.4273
Contig76820,10231,13230,11582,2014,0.0083,0.0016,0.0113,0.4232
Contig76820,10261,13260,11602,1984,0.0084,0.0016,0.0114,0.4273
Contig76820,10291,13290,11622,1955,0.0085,0.0017,0.0116,0.4235
Contig76820,10321,13320,11637,1933,0.0086,0.0017,0.0117,0.4232
Contig76820,10351,13350,11648,1916,0.0083,0.0017,0.0116,0.4246
Contig76820,10381,13380,11667,1889,0.0081,0.0017,0.0115,0.4331
Contig76820,10411,13410,11687,1859,0.0079,0.0017,0.0114,0.4337
Contig76820,10441,13440,11708,1829,0.0079,0.0017,0.0116,0.4387
Contig76820,10471,13470,11729,1799,0.0075,0.0018,0.0113,0.4353
Contig76820,10501,13500,11748,1771,0.0074,0.0018,0.011,0.4357
Contig76820,10531,13530,11770,1741,0.0072,0.0018,0.011,0.4432
Contig76820,10561,13560,11788,1715,0.0073,0.0017,0.0101,0.4032
Contig76820,10591,13590,11810,1685,0.0071,0.0017,0.0099,0.4092
Contig76820,10621,13620,11832,1655,0.0069,0.0017,0.0098,0.4105
Contig76820,10651,13650,11835,1650,0.0068,0.0017,0.0098,0.4146
Contig76820,10681,13680,11853,1625,0.0069,0.0016,0.0098,0.4235
Contig76820,10711,13710,11872,1599,0.0071,0.0017,0.0101,0.417
Contig76820,10741,13740,11891,1573,0.0072,0.0017,0.0103,0.4146
Contig76820,10771,13770,11894,1569,0.0072,0.0017,0.0103,0.4139
Contig76820,10801,13800,11894,1569,0.0072,0.0017,0.0103,0.4153
Contig76820,10831,13830,11903,1556,0.0073,0.0018,0.0104,0.4128
Contig76820,10861,13860,11924,1526,0.0074,0.0017,0.0105,0.4177
Contig76820,10891,13890,11944,1497,0.0071,0.0016,0.0102,0.4225
Contig76820,10921,13920,11965,1467,0.0068,0.0014,0.0084,0.3756
Contig76820,10951,13950,11987,1437,0.0071,0.0016,0.0088,0.3634
Contig76820,10981,13980,12009,1407,0.0071,0.0015,0.0082,0.3403
Contig76820,11011,14010,12029,1379,0.0073,0.0016,0.0084,0.3329
Contig76820,11041,14040,12051,1349,0.0075,0.0015,0.0079,0.2989
Contig76820,11071,14070,12073,1321,0.0076,0.0015,0.008,0.3013
Contig76820,11101,14100,12077,1315,0.0075,0.0014,0.008,0.3095
Contig76820,11131,14130,12095,1291,0.0078,0.0016,0.0082,0.3009
Contig76820,11161,14160,12117,1262,0.0078,0.0014,0.0082,0.3145
Contig76820,11191,14190,12140,1232,0.0079,0.0016,0.0084,0.3093
Contig76820,11221,14220,12163,1202,0.008,0.0016,0.0086,0.311
Contig76820,11251,14250,12187,1172,0.0082,0.0016,0.0088,0.3144
Contig76820,11281,14280,12211,1142,0.0079,0.0015,0.0084,0.3143
Contig76820,11311,14310,12236,1112,0.0078,0.0017,0.0082,0.2927
Contig76820,11341,14340,12260,1083,0.0079,0.0016,0.0083,0.3014
Contig76820,11371,14370,12283,1056,0.0081,0.0017,0.0086,0.2988
Contig76820,11401,14400,12309,1026,0.0083,0.0016,0.0088,0.3028
Contig76820,11431,14430,12325,1009,0.0086,0.0018,0.009,0.2948
Contig76820,11461,14460,12325,1009,0.0085,0.0017,0.0089,0.3009
Contig76820,11491,14490,12325,1009,0.0086,0.0018,0.009,0.2952
Contig76820,11521,14520,12325,1009,0.0086,0.0018,0.009,0.2936
Contig76820,11551,14550,12325,1009,0.0085,0.0017,0.0089,0.3019
Contig76820,11581,14580,12325,1009,0.0084,0.0016,0.0088,0.3061
Contig76820,11611,14610,12332,998,0.0087,0.0018,0.0092,0.2942
Contig76820,11641,14640,12354,968,0.0089,0.0019,0.0094,0.2943
Contig76820,11671,14670,12374,941,0.0082,0.0018,0.009,0.3085
Contig76820,11701,14700,12423,948,0.0081,0.0018,0.0089,0.3085
Contig76820,11731,14730,12506,943,0.0079,0.002,0.0089,0.3023
Contig76820,11761,14760,12589,940,0.0072,0.0018,0.0083,0.3189
Contig76820,11791,14790,12668,937,0.0076,0.0018,0.0088,0.3239
Contig76820,11821,14820,12740,926,0.0072,0.0019,0.0084,0.3147
Contig76820,11851,14850,12837,926,0.007,0.0018,0.0083,0.3227
Contig76820,11881,14880,12934,926,0.007,0.0018,0.0083,0.3236
Contig76820,11911,14910,13032,926,0.0071,0.0018,0.0083,0.3236
Contig76820,11941,14940,13121,922,0.0063,0.0017,0.0077,0.3292
Contig76820,11971,14970,13206,929,0.0063,0.0017,0.0077,0.3257
Contig76820,12001,15000,13293,936,0.0063,0.0017,0.0076,0.3231
Contig76820,12031,15030,13377,931,0.0063,0.0017,0.0076,0.3277
Contig76820,12061,15060,13454,944,0.0063,0.0018,0.0076,0.3157
Contig76820,12091,15090,13548,945,0.0063,0.0017,0.0066,0.2633
Contig76820,12121,15120,13640,943,0.0063,0.0016,0.0066,0.2686
Contig76820,12151,15150,13702,963,0.0061,0.0015,0.0064,0.2714
Contig76820,12181,15180,13746,993,0.0063,0.0016,0.0065,0.2647
Contig76820,12211,15210,13779,1016,0.0061,0.0015,0.0064,0.2649
Contig76820,12241,15240,13821,1046,0.0063,0.0015,0.0064,0.2582
Contig76820,12271,15270,13861,1076,0.0066,0.0015,0.0066,0.2568
Contig76820,12301,15300,13897,1104,0.0064,0.0015,0.0064,0.2538
Contig76820,12331,15330,13934,1134,0.0063,0.0015,0.0063,0.2493
Contig76820,12361,15360,13967,1161,0.0062,0.0016,0.0063,0.2412
Contig76820,12391,15390,14003,1191,0.0064,0.0016,0.0067,0.2655
Contig76820,12421,15420,14044,1216,0.006,0.001,0.0061,0.3091
Contig76820,12451,15450,14101,1225,0.0059,0.001,0.0061,0.3091
Contig76820,12481,15480,14165,1216,0.0059,0.0009,0.006,0.3196
Contig76820,12511,15510,14236,1216,0.0059,0.0009,0.006,0.3196
Contig76820,12541,15540,14286,1214,0.0059,0.0009,0.006,0.3196
Contig76820,12571,15570,14341,1197,0.006,0.0009,0.0061,0.3196
Contig76820,12601,15600,14410,1196,0.0059,0.0009,0.0061,0.321
Contig76820,12631,15630,14480,1193,0.0055,0.0009,0.0056,0.3083
Contig76820,12661,15660,14544,1187,0.0056,0.0009,0.0056,0.3079
Contig76820,12691,15690,14593,1198,0.0054,0.0009,0.0056,0.3078
Contig76820,12721,15720,14644,1211,0.0056,0.001,0.006,0.3209
Contig76820,12751,15750,14714,1214,0.0051,0.001,0.0055,0.3143
Contig76820,12781,15780,14787,1213,0.0053,0.001,0.0056,0.3113
Contig76820,12811,15810,14861,1213,0.0052,0.001,0.0055,0.3081
Contig76820,12841,15840,14932,1208,0.0044,0.001,0.0048,0.2971
Contig76820,12871,15870,14994,1202,0.0044,0.001,0.0048,0.2963
Contig76820,12901,15900,15039,1205,0.0041,0.001,0.0045,0.2968
Contig76820,12931,15930,15088,1178,0.0042,0.001,0.0046,0.2968
Contig76820,12961,15960,15144,1148,0.0042,0.0009,0.0047,0.3092
Contig76820,12991,15990,15202,1118,0.0043,0.0009,0.0047,0.3178
Contig76820,13021,16020,15262,1088,0.0044,0.0009,0.0049,0.3189
Contig76820,13051,16050,15281,1079,0.0045,0.0009,0.0049,0.3189
Contig76820,13081,16080,15281,1079,0.0045,0.0009,0.0049,0.3189
Contig76820,13111,16110,15286,1085,0.0045,0.0009,0.0049,0.3189
Contig76820,13141,16140,15308,1115,0.0044,0.0009,0.0048,0.3139
Contig76820,13171,16170,15330,1145,0.0045,0.001,0.0054,0.3484
Contig76820,13201,16200,15351,1174,0.0045,0.001,0.0053,0.3474
Contig76820,13231,16230,15373,1204,0.0045,0.0009,0.0052,0.3435
Contig76820,13261,16260,15394,1234,0.0052,0.001,0.0063,0.3717
Contig76820,13291,16290,15413,1261,0.0051,0.001,0.0062,0.3717
Contig76820,13321,16320,15434,1291,0.005,0.001,0.006,0.37
Contig76820,13351,16350,15454,1321,0.005,0.001,0.006,0.3621
Contig76820,13381,16380,15475,1351,0.0052,0.001,0.006,0.3556
Contig76820,13411,16410,15494,1380,0.0051,0.001,0.0059,0.3534
Contig76820,13441,16440,15514,1410,0.005,0.001,0.0058,0.3534
Contig76820,13471,16470,15533,1439,0.0052,0.0009,0.0059,0.3468
Contig76820,13501,16500,15549,1464,0.0054,0.0009,0.0059,0.34
Contig76820,13531,16530,15566,1491,0.0053,0.0009,0.0058,0.3393
Contig76820,13561,16560,15585,1520,0.0053,0.0009,0.0058,0.3363
Contig76820,13591,16590,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13621,16620,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13651,16650,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13681,16680,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13711,16710,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13741,16740,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13771,16770,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13801,16800,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13831,16830,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13861,16860,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13891,16890,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13921,16920,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13951,16950,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,13981,16980,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14011,17010,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14041,17040,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14071,17070,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14101,17100,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14131,17130,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14161,17160,15587,1523,0.0053,0.0009,0.0057,0.3363
Contig76820,14191,17190,15591,1527,0.0052,0.0009,0.0057,0.3363
Contig76820,14221,17220,15621,1556,0.0051,0.0009,0.0056,0.3363
Contig76820,14251,17250,15650,1584,0.0051,0.0009,0.0055,0.335
Contig76820,14281,17280,15677,1611,0.005,0.0009,0.0054,0.335
Contig76820,14311,17310,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14341,17340,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14371,17370,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14401,17400,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14431,17430,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14461,17460,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14491,17490,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14521,17520,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14551,17550,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14581,17580,15687,1621,0.005,0.0009,0.0054,0.335
Contig76820,14611,17610,15693,1626,0.0053,0.0012,0.0057,0.302
Contig76820,14641,17640,15694,1627,0.0053,0.0012,0.0057,0.302
Contig76820,14671,17670,15720,1649,0.0055,0.0015,0.006,0.2732
Contig76820,14701,17700,15753,1651,0.0059,0.0019,0.0063,0.2449
Contig76820,14731,17730,15769,1626,0.006,0.0019,0.0064,0.2451
Contig76820,14761,17760,15785,1601,0.006,0.0019,0.0065,0.2493
Contig76820,14791,17790,15801,1577,0.0057,0.0018,0.0062,0.2487
Contig76820,14821,17820,15813,1558,0.0058,0.0019,0.0063,0.2459
Contig76820,14851,17850,15832,1528,0.0058,0.0018,0.0063,0.2518
Contig76820,14881,17880,15851,1498,0.0061,0.002,0.0066,0.2435
Contig76820,14911,17910,15871,1468,0.0062,0.002,0.0067,0.2443
Contig76820,14941,17940,15888,1442,0.0063,0.002,0.0068,0.2443
Contig76820,14971,17970,15923,1424,0.0064,0.002,0.0069,0.2465
Contig76820,15001,18000,15944,1395,0.0066,0.0021,0.0071,0.2452
Contig76820,15031,18030,15961,1371,0.0067,0.0021,0.0072,0.2456
Contig76820,15061,18060,15981,1341,0.0067,0.002,0.0072,0.2521
Contig76820,15091,18090,16002,1311,0.0069,0.0021,0.0074,0.2533
Contig76820,15121,18120,16021,1283,0.007,0.0022,0.0075,0.2516
Contig76820,15151,18150,16043,1253,0.0072,0.0021,0.0077,0.2558
Contig76820,15181,18180,16064,1223,0.0071,0.0022,0.0077,0.2524
Contig76820,15211,18210,16081,1200,0.0071,0.0022,0.0078,0.2576
Contig76820,15241,18240,16103,1170,0.0071,0.0023,0.0079,0.2576
Contig76820,15271,18270,16125,1140,0.0068,0.0022,0.0077,0.2652
Contig76820,15301,18300,16146,1112,0.007,0.0024,0.008,0.2612
Contig76820,15331,18330,16169,1082,0.0072,0.0024,0.0082,0.2624
Contig76820,15361,18360,16190,1055,0.0074,0.0024,0.0083,0.2662
Contig76820,15391,18390,16214,1025,0.007,0.0022,0.0077,0.2558
Contig76820,15421,18420,16238,995,0.0071,0.0025,0.0079,0.2472
Contig76820,15451,18450,16262,967,0.0073,0.0026,0.0082,0.2475
Contig76820,15481,18480,16279,946,0.0073,0.0024,0.0082,0.2573
Contig76820,15511,18510,16304,917,0.0077,0.0027,0.0086,0.2471
Contig76820,15541,18540,16321,898,0.0079,0.0028,0.0088,0.2472
Contig76820,15571,18570,16331,886,0.0077,0.0026,0.0087,0.2559
Contig76820,15601,18600,16354,859,0.008,0.0026,0.0089,0.2596
Contig76820,15631,18630,16377,833,0.0085,0.0028,0.0094,0.2518
Contig76820,15661,18660,16397,811,0.0079,0.0028,0.0091,0.2591
Contig76820,15691,18690,16421,785,0.0082,0.0028,0.0094,0.2627
Contig76820,15721,18720,16448,756,0.0081,0.0031,0.0091,0.236
Contig76820,15751,18750,16478,726,0.0078,0.003,0.0078,0.177
Contig76820,15781,18780,16508,697,0.0077,0.0031,0.0078,0.1791
Contig76820,15811,18810,16563,674,0.0074,0.0033,0.0078,0.1799
Contig76820,15841,18840,16687,678,0.0074,0.0032,0.0078,0.1807
Contig76820,15871,18870,16804,686,0.0076,0.0032,0.0078,0.1783
Contig76820,15901,18900,16874,680,0.0077,0.0032,0.0079,0.1786
Contig76820,15931,18930,16874,680,0.0077,0.0031,0.0079,0.1802
Contig76820,15961,18960,16874,680,0.0076,0.0031,0.0078,0.1816
Contig76820,15991,18990,16874,680,0.0074,0.0029,0.0076,0.1889
Contig76820,16021,19020,16874,680,0.0076,0.0031,0.0078,0.1822
Contig76820,16051,19050,16874,680,0.0074,0.0029,0.0076,0.1887
Contig76820,16081,19080,16874,680,0.0074,0.0029,0.0076,0.1886
Contig76820,16111,19110,16881,674,0.0075,0.003,0.0077,0.1859
Contig76820,16141,19140,16916,644,0.0077,0.003,0.0079,0.1933
Contig76820,16171,19170,16953,614,0.0076,0.0029,0.0069,0.1368
Contig76820,16201,19200,16991,585,0.008,0.0029,0.0072,0.1398
Contig76820,16231,19230,17033,555,0.0083,0.0035,0.0077,0.1306
Contig76820,16261,19260,17078,525,0.0069,0.0034,0.0053,0.0179
Contig76820,16291,19290,17131,500,0.007,0.0035,0.0055,0.0179
Contig76820,16321,19320,17295,496,0.008,0.004,0.0062,0.0174
Contig76820,16351,19350,17410,479,0.0079,0.004,0.0062,0.0176
Contig76820,16381,19380,17545,465,0.0072,0.004,0.0057,0.009
Contig76820,16411,19410,17699,456,0.0084,0.005,0.0068,0.0063
Contig76820,16441,19440,17848,442,0.0088,0.0054,0.0072,0.007
Contig76820,16471,19470,18002,429,0.0083,0.0055,0.007,0.0041
Contig76820,16501,19500,18183,431,0.007,0.0053,0.0061,-0.0003
Contig76820,16531,19530,18349,423,0.0083,0.0063,0.0073,-0.0004
Contig76820,16561,19560,18518,408,0.0083,0.007,0.0077,-0.0006
Contig76820,16591,19590,18575,422,0.0091,0.0076,0.0083,-0.002
Contig76820,16621,19620,18621,442,0.0101,0.0087,0.0094,-0.0024
Contig76820,16651,19650,18684,471,0.0098,0.0084,0.009,-0.0024
Contig76820,16681,19680,18737,498,0.0095,0.0081,0.0087,-0.0024
Contig76820,16711,19710,18785,524,0.0109,0.0094,0.0101,-0.0027
Contig76820,16741,19740,18786,525,0.0105,0.0092,0.0098,-0.0026
Contig76820,16741,19740,18786,525,0.0108,0.0095,0.0101,-0.0021
Contig79517,1,3000,1739,1175,0.003,0.0004,0.0084,0.7059
Contig79517,31,3030,1739,1175,0.003,0.0004,0.0084,0.7059
Contig79517,61,3060,1739,1175,0.003,0.0004,0.0084,0.7059
Contig79517,91,3090,1739,1175,0.003,0.0004,0.0084,0.7059
Contig79517,121,3120,1757,1162,0.0031,0.0004,0.0085,0.7059
Contig79517,151,3150,1796,1135,0.0031,0.0004,0.0087,0.7059
Contig79517,181,3180,1840,1105,0.0032,0.0004,0.0089,0.7074
Contig79517,211,3210,1868,1087,0.0033,0.0004,0.0091,0.7074
Contig79517,241,3240,1933,1084,0.0037,0.0009,0.0095,0.6326
Contig79517,271,3270,2013,1084,0.0037,0.0009,0.0095,0.6338
Contig79517,301,3300,2086,1075,0.0038,0.0009,0.0096,0.6363
Contig79517,331,3330,2129,1050,0.0039,0.0009,0.0098,0.6363
Contig79517,361,3360,2209,1045,0.0036,0.0009,0.0097,0.6471
Contig79517,391,3390,2282,1052,0.0035,0.0009,0.0096,0.6495
Contig79517,421,3420,2335,1070,0.004,0.0009,0.0104,0.6462
Contig79517,451,3450,2399,1081,0.005,0.0014,0.0122,0.602
Contig79517,481,3480,2428,1111,0.005,0.0014,0.012,0.5886
Contig79517,511,3510,2456,1141,0.0049,0.0014,0.0117,0.5869
Contig79517,541,3540,2483,1171,0.005,0.0014,0.013,0.6201
Contig79517,571,3570,2510,1201,0.0049,0.0013,0.0133,0.6415
Contig79517,601,3600,2536,1231,0.0048,0.0012,0.013,0.6419
Contig79517,631,3630,2562,1261,0.0047,0.0012,0.0127,0.6415
Contig79517,661,3660,2587,1291,0.0052,0.0013,0.0139,0.6429
Contig79517,691,3690,2611,1320,0.0052,0.0012,0.0142,0.6555
Contig79517,721,3720,2621,1332,0.0053,0.0012,0.0141,0.6488
Contig79517,751,3750,2644,1361,0.0056,0.0012,0.0141,0.6372
Contig79517,781,3780,2669,1391,0.0054,0.0012,0.0138,0.64
Contig79517,811,3810,2692,1420,0.0055,0.0013,0.0136,0.6248
Contig79517,841,3840,2715,1450,0.0053,0.0013,0.0133,0.6264
Contig79517,871,3870,2738,1480,0.0053,0.0011,0.0131,0.6317
Contig79517,901,3900,2761,1510,0.0052,0.0011,0.0128,0.6317
Contig79517,931,3930,2782,1538,0.0053,0.0011,0.0127,0.6235
Contig79517,961,3960,2804,1568,0.0052,0.0011,0.0125,0.6249
Contig79517,991,3990,2826,1598,0.0054,0.0012,0.0125,0.6069
Contig79517,1021,4020,2847,1627,0.0052,0.0011,0.0128,0.6301
Contig79517,1051,4050,2869,1657,0.0054,0.0011,0.0136,0.6449
Contig79517,1081,4080,2889,1685,0.0053,0.0011,0.0134,0.6437
Contig79517,1111,4110,2910,1715,0.0052,0.001,0.0131,0.6453
Contig79517,1141,4140,2931,1745,0.0051,0.001,0.0129,0.6447
Contig79517,1171,4170,2951,1775,0.0052,0.001,0.0128,0.6398
Contig79517,1201,4200,2972,1805,0.0051,0.001,0.0126,0.6357
Contig79517,1231,4230,2992,1835,0.005,0.001,0.0124,0.6398
Contig79517,1261,4260,3012,1865,0.0053,0.0011,0.0134,0.6463
Contig79517,1291,4290,3023,1881,0.0051,0.001,0.0132,0.6573
Contig79517,1321,4320,3023,1881,0.0051,0.001,0.0132,0.6561
Contig79517,1351,4350,3023,1881,0.0052,0.0011,0.0133,0.6479
Contig79517,1381,4380,3023,1881,0.0051,0.0011,0.0133,0.6501
Contig79517,1411,4410,3023,1881,0.0051,0.001,0.0133,0.652
Contig79517,1441,4440,3023,1881,0.0052,0.001,0.0133,0.6489
Contig79517,1471,4470,3023,1881,0.0051,0.001,0.0132,0.6579
Contig79517,1501,4500,3023,1881,0.0051,0.001,0.0132,0.6544
Contig79517,1531,4530,3023,1881,0.0052,0.0011,0.0133,0.646
Contig79517,1561,4560,3023,1881,0.0051,0.001,0.0132,0.6566
Contig79517,1591,4590,3023,1881,0.0051,0.001,0.0132,0.6557
Contig79517,1621,4620,3023,1881,0.0052,0.0011,0.0133,0.6488
Contig79517,1651,4650,3023,1881,0.0051,0.001,0.0132,0.6549
Contig79517,1681,4680,3029,1873,0.0052,0.001,0.0133,0.6574
Contig79517,1711,4710,3051,1843,0.0053,0.0011,0.0135,0.6503
Contig79517,1741,4740,3072,1813,0.0052,0.0011,0.0131,0.6453
Contig79517,1771,4770,3089,1791,0.005,0.001,0.0126,0.6419
Contig79517,1801,4800,3106,1768,0.0052,0.0011,0.0128,0.6318
Contig79517,1831,4830,3127,1739,0.0051,0.001,0.0129,0.6435
Contig79517,1861,4860,3127,1739,0.0052,0.0011,0.0129,0.6414
Contig79517,1891,4890,3127,1739,0.0052,0.001,0.0129,0.6423
Contig79517,1921,4920,3149,1709,0.0053,0.0011,0.0132,0.634
Contig79517,1951,4950,3170,1680,0.0053,0.001,0.0134,0.6466
Contig79517,1981,4980,3188,1654,0.0054,0.0011,0.013,0.6266
Contig79517,2011,5010,3203,1634,0.0056,0.0012,0.0132,0.6234
Contig79517,2041,5040,3225,1604,0.0056,0.0012,0.0134,0.6257
Contig79517,2071,5070,3247,1574,0.0057,0.0011,0.0136,0.6326
Contig79517,2101,5100,3270,1544,0.0057,0.0012,0.0139,0.6258
Contig79517,2131,5130,3293,1514,0.0059,0.0013,0.0142,0.625
Contig79517,2161,5160,3316,1484,0.0055,0.0011,0.0136,0.6366
Contig79517,2191,5190,3340,1454,0.0056,0.0012,0.0133,0.6212
Contig79517,2221,5220,3363,1425,0.0053,0.0012,0.0134,0.6324
Contig79517,2251,5250,3385,1397,0.0054,0.0011,0.0135,0.6434
Contig79517,2281,5280,3409,1368,0.0055,0.0012,0.0139,0.6325
Contig79517,2311,5310,3434,1338,0.0055,0.0011,0.0141,0.6448
Contig79517,2341,5340,3468,1314,0.0058,0.0013,0.0145,0.6299
Contig79517,2371,5370,3528,1308,0.0057,0.0014,0.0145,0.6304
Contig79517,2401,5400,3597,1308,0.0057,0.0012,0.0137,0.6253
Contig79517,2431,5430,3663,1306,0.0056,0.0011,0.0143,0.6536
Contig79517,2461,5460,3731,1305,0.0057,0.0012,0.0145,0.6393
Contig79517,2491,5490,3755,1294,0.0057,0.0011,0.0145,0.6502
Contig79517,2521,5520,3784,1265,0.0056,0.0013,0.0148,0.643
Contig79517,2551,5550,3814,1235,0.0054,0.0012,0.0149,0.6634
Contig79517,2581,5580,3835,1215,0.0054,0.0012,0.0151,0.6657
Contig79517,2611,5610,3863,1188,0.0058,0.0014,0.0148,0.6302
Contig79517,2641,5640,3895,1158,0.0058,0.0013,0.015,0.6444
Contig79517,2671,5670,3928,1128,0.0061,0.0014,0.0155,0.6336
Contig79517,2701,5700,3948,1110,0.006,0.0013,0.0156,0.6457
Contig79517,2731,5730,3948,1110,0.0062,0.0015,0.0158,0.63
Contig79517,2761,5760,3948,1110,0.0061,0.0014,0.0158,0.6359
Contig79517,2791,5790,3948,1110,0.0062,0.0015,0.0158,0.6303
Contig79517,2821,5820,3948,1110,0.0062,0.0014,0.0158,0.6347
Contig79517,2851,5850,3948,1110,0.0062,0.0015,0.0158,0.6316
Contig79517,2881,5880,3948,1110,0.0061,0.0014,0.0157,0.6414
Contig79517,2911,5910,3948,1110,0.0062,0.0014,0.0158,0.6335
Contig79517,2941,5940,3948,1110,0.0062,0.0014,0.0158,0.6363
Contig79517,2971,5970,3948,1110,0.0062,0.0015,0.0158,0.633
Contig79517,3001,6000,3948,1110,0.006,0.0013,0.0156,0.6457
Contig79517,3031,6030,3948,1110,0.0062,0.0015,0.0158,0.6309
Contig79517,3061,6060,3948,1110,0.006,0.0013,0.0157,0.6443
Contig79517,3091,6090,3948,1110,0.0061,0.0013,0.0157,0.6443
Contig79517,3121,6120,3948,1110,0.006,0.0013,0.0156,0.6476
Contig79517,3151,6150,3948,1110,0.006,0.0013,0.0156,0.648
Contig79517,3181,6180,3948,1110,0.0061,0.0014,0.0157,0.6407
Contig79517,3211,6210,3948,1110,0.0061,0.0014,0.0157,0.6384
Contig79517,3241,6240,3963,1088,0.0058,0.001,0.0156,0.6771
Contig79517,3271,6270,3982,1059,0.006,0.001,0.0161,0.6764
Contig79517,3301,6300,3996,1038,0.006,0.0009,0.0163,0.689
Contig79517,3331,6330,3996,1038,0.006,0.0009,0.0163,0.689
Contig79517,3361,6360,4012,1013,0.0063,0.0011,0.0168,0.6734
Contig79517,3391,6390,4032,983,0.0064,0.0011,0.0163,0.6576
Contig79517,3421,6420,4051,953,0.006,0.0011,0.0158,0.6625
Contig79517,3451,6450,4071,923,0.0048,0.0005,0.0139,0.7331
Contig79517,3481,6480,4092,893,0.005,0.0005,0.0143,0.7343
Contig79517,3511,6510,4112,863,0.0051,0.0005,0.0148,0.7343
Contig79517,3541,6540,4134,833,0.005,0.0005,0.0131,0.7049
Contig79517,3571,6570,4155,803,0.005,0.0005,0.0125,0.6943
Contig79517,3601,6600,4177,773,0.0051,0.0005,0.013,0.6958
Contig79517,3631,6630,4200,743,0.0054,0.0005,0.0135,0.6973
Contig79517,3661,6660,4223,713,0.0046,0.0005,0.0115,0.6842
Contig79517,3691,6690,4246,684,0.0044,0.0006,0.0107,0.6703
Contig79517,3721,6720,4256,672,0.0045,0.0006,0.0109,0.6703
Contig79517,3751,6750,4280,643,0.0038,0.0006,0.0109,0.7042
Contig79517,3781,6780,4305,613,0.0037,0.0003,0.0111,0.7422
Contig79517,3811,6810,4330,584,0.0039,0.0004,0.0117,0.7422
Contig79517,3841,6840,4357,554,0.0041,0.0004,0.0123,0.7422
Contig79517,3871,6870,4386,524,0.0038,0.0004,0.0127,0.7603
Contig79517,3901,6900,4416,494,0.0041,0.0004,0.0135,0.7603
Contig79517,3931,6930,4447,466,0.0037,0.0005,0.014,0.7793
Contig79517,3961,6960,4481,436,0.004,0.0005,0.0149,0.7819
Contig79517,3991,6990,4518,406,0.0033,0.0003,0.0152,0.8314
Contig79517,4021,7020,4558,377,0.0035,0.0003,0.0138,0.8051
Contig79517,4051,7050,4603,347,0.0026,0.0002,0.0101,0.7982
Contig79517,4081,7080,4650,319,0.0029,0.0002,0.0109,0.7982
Contig79517,4111,7110,4708,289,0.0032,0.0002,0.012,0.8085
Contig79517,4141,7140,4775,259,0.0035,0.0002,0.0134,0.8085
Contig79517,4171,7170,4856,229,0.0025,0.0002,0.0142,0.8665
Contig79517,4201,7200,4958,199,0.0029,0.0002,0.0164,0.8665
Contig79517,4231,7230,5089,169,0.0034,0.0002,0.0193,0.8665
